id,code,canonical_name,source,wiktionary_url,wikidata_id,family_code,family_name,family_parent_code,ancestor_codes,script_codes,short_description,description_source_urls,description_status,description_model,description_updated_at,metadata
019e8879-2682-7741-9a09-f83217187657,rgn,Romagnol,wiktionary,https://en.wiktionary.org/wiki/Category:Romagnol_language,Q1641543,roa-emr,Emilian-Romagnol,roa-git,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""rgn-old""]",[],Romagnol is a Romance language of the Italic family spoken in the Romagna region of northern Italy. It is part of the broader Latin-derived language group and exists as a regional language with historical varieties tied to local communities in Emilia-Romagna.,[],missing,,,{}
019e8879-26b2-7187-a902-f5157ac2f109,rgn-old,Old Romagnol,wiktionary,,,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]",[],,[],missing,,,{}
019e8879-26e4-7bc5-b1f5-1dd74299adfd,rhg,Rohingya,wiktionary,https://en.wiktionary.org/wiki/Category:Rohingya_language,Q3241177,inc-bas,Bengali-Assamese,inc-eas,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-obn""]","[""Rohg"",""Arab"",""Mymr"",""Latn"",""Beng""]",Rohingya is an Indo-Aryan language of the Eastern branch. It is spoken primarily in the Rakhine State of Myanmar and by diaspora communities in neighboring regions; its classification reflects its place within the broader Indo-Aryan family and its development alongside related Eastern Indic languages.,[],missing,,,{}
019e8879-271c-7de6-af4c-99bddc0c80d0,rif,Tarifit,wiktionary,https://en.wiktionary.org/wiki/Category:Tarifit_language,Q34174,ber,Berber,afa,"[""afa-pro"",""ber-pro""]","[""Latn"",""Tfng"",""Arab""]",Tarifit is a Berber language of the Afroasiatic language family spoken in the Rif region of northern Morocco. It belongs to the Berber subgroup of Afroasiatic and represents the linguistic heritage of the Rif area in North Africa.,[],missing,,,{}
019e8879-2753-7502-bed2-7fa93e909cd3,rjs,Rajbanshi,wiktionary,https://en.wiktionary.org/wiki/Category:Rajbanshi_language,Q12640969,inc-krd,KRDS languages,inc-eas,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-krd-pro""]","[""Deva""]","Rajbanshi is an Indo-Aryan language in the Bengal–Assamese subgroup. It is regionally spoken in parts of the Indian subcontinent, including areas of eastern India and neighboring regions, reflecting long-standing regional linguistic variation and community use.",[],missing,,,{}
019e8879-278a-7c73-ac64-4f0d8cef900b,rki,Rakhine,wiktionary,https://en.wiktionary.org/wiki/Category:Rakhine_language,Q3450749,tbq-brm,Burmish,tbq-lob,"[""sit-pro"",""tbq-pro"",""tbq-lob-pro"",""tbq-brm-pro"",""obr""]","[""Mymr""]","Rakhine is a language listed under the Rakhine language category. The entry signals its status as a distinct language and its inclusion in a dedicated linguistic category, without additional details about its precise family classification or regional dialects.",[],missing,,,{}
019e8879-27c5-7328-b31f-1205ee953ff3,rkt,Kamta,wiktionary,https://en.wiktionary.org/wiki/Category:Kamta_language,Q3241618,inc-krd,KRDS languages,inc-eas,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-krd-pro""]","[""as-Beng"",""Latn""]","Kamta is a language listed in the Kamta language category. The available material provides only the name and classification of Kamta as a language, with no explicit details about its regional distribution, linguistic family, status, or historical period.",[],missing,,,{}
019e8879-27ff-792c-88b5-2ab6e8518f43,rm,Romansh,wiktionary,https://en.wiktionary.org/wiki/Category:Romansh_language,Q13199,roa-rhe,Rhaeto-Romance,roa-grh,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""rm-old""]",[],"Romansh is a language identifiable by the label Romansh language in linguistic resources. It is studied for etymology and historical development, with attention to how its name and usage appear across related terms and lexical entries. The entry serves as a reference for identifying the language in comparative studies.",[],missing,,,{}
019e8879-2838-7545-b091-cbf814bcc0b8,rm-old,Old Romansh,wiktionary,,,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]",[],,[],missing,,,{}
019e8879-2869-7f40-aa70-559b3473b100,rme,Angloromani,wiktionary,https://en.wiktionary.org/wiki/Category:Angloromani_language,Q541279,qfa-mix,mixed,qfa-cnt,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-agu"",""rom"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang"",""enm"",""en-ear"",""en""]","[""Latn""]","Angloromani is a Romani language variety that incorporates English vocabulary and syntax. It belongs to the Romani language family and is studied as a separate language variety within the language family, with historical use in English-speaking contexts. The exact traditional region and period are not precisely defined.",[],missing,,,{}
019e8879-289d-77a4-9fcc-b484bfcc31fb,rmf,Kalo Finnish Romani,wiktionary,https://en.wiktionary.org/wiki/Category:Kalo_Finnish_Romani_language,Q2093214,inc-rom,Romani,inc-wes,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-agu""]","[""Latn""]","Kalo Finnish Romani is a Romani language variety spoken by the Kale community in Finland. It belongs to the Indo-European language family, within the Romani branch, and represents the Finnish Kale linguistic variety used by speakers in Finland.",[],missing,,,{}
019e8879-28d2-725e-9083-c0b46f30f713,rmg,Traveller Norwegian,wiktionary,https://en.wiktionary.org/wiki/Category:Traveller_Norwegian_language,Q3177352,qfa-mix,mixed,qfa-cnt,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-agu"",""rom"",""gem-pro"",""gmq-pro"",""gmq-mno"",""no""]","[""Latn""]","Traveller Norwegian is a Norwegian language variety associated with traveling communities. It belongs to the Norwegian language family and is documented as a distinct form in language resources; its precise status, regional distribution, and historical period are not established in the provided source.",[],missing,,,{}
019e8879-2906-7659-a15d-fe11d65b1606,rmq,Caló,wiktionary,https://en.wiktionary.org/wiki/Category:Cal%C3%B3_language,Q35466,qfa-mix,mixed,qfa-cnt,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-agu"",""rom"",""itc-pro"",""itc-ola"",""la"",""osp"",""la-vul"",""roa-pro"",""roa-opt""]","[""Latn""]","Caló is a language of the Romani group within the Indo-Aryan branch, spoken by Romani communities in the Iberian Peninsula. It is attested in the modern period, reflecting contact with Spanish and Portuguese and forming a distinctive Iberian Romani variety.",[],missing,,,{}
019e8879-293d-7a2a-aa65-10e46213f078,rmt,Domari,wiktionary,https://en.wiktionary.org/wiki/Category:Domari_language,Q35394,inc-cen,Central Indo-Aryan,inc,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-asa""]","[""Latn"",""Arab"",""Hebr""]",Domari is an Afro-Asiatic language of the Domari-speaking communities in the Middle East. It belongs to the Semitic branch of Afro-Asiatic and has a modern speech tradition with limited historical documentation.,[],missing,,,{}
019e8879-2978-73d1-a681-ee1f519b0150,rmu,Tavringer Romani,wiktionary,https://en.wiktionary.org/wiki/Category:Tavringer_Romani_language,Q27808413,qfa-mix,mixed,qfa-cnt,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-agu"",""rom"",""gem-pro"",""gmq-pro"",""gmq-osw"",""gmq-osw-lat"",""sv""]","[""Latn""]","Tavringer Romani is a language variety within the Romani language family. It is listed as Tavringer Romani language in a category, reflecting its status as a distinct linguistic variety rather than a proto-language. The Romani language family is an Indo-European branch with multiple dialects.",[],missing,,,{}
019e8879-29aa-7954-bb87-2766889a05e2,rmy,Vlax Romani,wiktionary,https://en.wiktionary.org/wiki/Category:Vlax_Romani_language,Q2669199,inc-rom,Romani,inc-wes,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-agu""]","[""Latn""]","Vlax Romani is a living language in the Romani branch of the Indo-Aryan family, spoken by Romani communities across Europe. It comprises several dialects within the Vlax subgroup, reflecting migratory histories in Central and Eastern Europe.",[],missing,,,{}
019e8879-29df-74ff-aba5-8586a36bde20,ro,Romanian,wiktionary,https://en.wiktionary.org/wiki/Category:Romanian_language,Q7913,roa-eas,Eastern Romance,roa,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]","[""Latn"",""Cyrl"",""Cyrs""]","Romanian is an Eastern Romance language in the Indo-European family. It is spoken in Romania and Moldova and has developed from Latin in the Balkan region, exhibiting distinctive phonology, morphology, and a Romance lexicon.",[],missing,,,{}
019e8879-2a12-706b-82f0-d7d43445265f,roa-ang,Angevin,wiktionary,https://en.wiktionary.org/wiki/Category:Angevin_language,,,,,"[""la-vul"",""roa-pro""]",[],"Angevin is a Romance language variety associated with the Angevin region in western France. It is treated as part of the Romance language family and appears in historical contexts dating to the medieval period, reflecting the linguistic lineage of Angevin speakers and their medieval administrative and cultural sphere.",[],missing,,,{}
019e8879-2a43-7540-9526-e9599e1c12d4,roa-bbn,Bourbonnais-Berrichon,wiktionary,https://en.wiktionary.org/wiki/Category:Bourbonnais-Berrichon_language,,,,,"[""la-vul"",""roa-pro""]",[],"Bourbonnais-Berrichon is a language name used for a regional variety. It is listed within the Bourbonnais-Berrichon language category, indicating recognition as a distinct language entry in linguistic resources, with no explicit details on status, family, region, or historical period.",[],missing,,,{}
019e8879-2a75-78e4-9a0b-8851519c82f5,roa-brg,Bourguignon,wiktionary,https://en.wiktionary.org/wiki/Category:Bourguignon_language,,,,,"[""la-vul"",""roa-pro""]",[],Bourguignon is a Romance language of the Gallo-Romance branch spoken in the Burgundy region of France. It is part of the Langues d'oïl subgroup of Oïl languages and is attested from medieval times to the present.,[],missing,,,{}
019e8879-2aa8-7feb-833a-2108e4e11545,roa-cha,Champenois,wiktionary,https://en.wiktionary.org/wiki/Category:Champenois_language,,,,,"[""la-vul"",""roa-pro""]",[],"Champenois is a Romance language in the Oïl group spoken in the Champagne region of northeastern France. It is a regional language of France with historical use dating to the medieval period; like other Oïl languages, it descended from Latin and is part of the broader langues d'oïl continuum.",[],missing,,,{}
019e8879-2add-75cc-b15e-4b3724ce688f,roa-fcm,Franc-Comtois,wiktionary,https://en.wiktionary.org/wiki/Category:Franc-Comtois_language,,,,,"[""la-vul"",""roa-pro""]",[],Franc-Comtois is a Romance language of the eastern France Franche-Comté region. It belongs to the Langue d’oïl group and is documented in language catalogs as a regional language variety tied to that area.,[],missing,,,{}
019e8879-2b0c-7b2e-800c-70dbd73c5993,roa-gal,Gallo,wiktionary,https://en.wiktionary.org/wiki/Category:Gallo_language,,,,,"[""la-vul"",""roa-pro""]",[],"Gallo is a Romance language in the Gallo-Romance subgroup, spoken in Brittany and surrounding areas of western France. It forms part of the historical Oïl language continuum and is distinguished from other regional varieties by its phonology and vocabulary, with attestations dating to the medieval period and continuing into modern regional use.",[],missing,,,{}
019e8879-2b3d-791b-84f1-f4c4524c7e12,roa-gis,Gallo-Italic of Sicily,wiktionary,https://en.wiktionary.org/wiki/Category:Gallo-Italic_of_Sicily_language,,,,,"[""la-vul"",""roa-pro""]",[],"Gallo-Italic of Sicily is a Romance language within the Gallo-Italic branch. It is associated with Sicily, Italy, and represents a regional variety of Italo-Romance. The designation reflects its origin in the southern Italian region and its historical development alongside other Sicilian and Italian languages.",[],missing,,,{}
019e8879-2b76-7aa1-b833-c6d60c0e8467,roa-leo,Leonese,wiktionary,https://en.wiktionary.org/wiki/Category:Leonese_language,,,,,"[""la-vul"",""roa-pro""]",[],"Leonese is a Romance language in the Ibero-Romance subgroup of the Western Romance family. It is spoken in the León region of north-western Spain and in adjacent areas, where it exists alongside other Iberian languages; its use today is regional and limited to local communities.",[],missing,,,{}
019e8879-2ba7-7cae-b678-5cccc4e81498,roa-lor,Lorrain,wiktionary,https://en.wiktionary.org/wiki/Category:Lorrain_language,,,,,"[""la-vul"",""roa-pro""]",[],Lorrain is a Romance language of the Oïl family spoken in the Lorraine region of northeastern France. It belongs to the Gallo-Romance branch within the Indo-European language family and is documented through regional vocabulary and traditional oral usage.,[],missing,,,{}
019e8879-2bd4-7397-9881-fea24b3098f6,roa-oca,Old Catalan,wiktionary,https://en.wiktionary.org/wiki/Category:Old_Catalan_language,,,,,"[""la-vul"",""roa-pro""]",[],"Old Catalan is a Romance language that represents the historical stage of Catalan. It developed in the medieval Catalan-speaking regions of the Crown of Aragon, including Catalonia, Valencia, and the Balearic Islands. As an early form of Catalan, it is not a modern spoken variety but a historical predecessor within the Western Romance family.",[],missing,,,{}
019e8879-2c0a-7815-ab45-095b45a64e3f,roa-oit,Old Italian,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Old_Italian_by_language,,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]",[],"Old Italian is a historical language whose lexemes appear as etyma in other languages, contributing loanwords and lexical heritage across languages. It is studied for its role in the development of vocabulary in descendant languages, rather than for contemporary use.",[],missing,,,{}
019e8879-2c39-75b6-8245-91c59a004311,roa-ole,Old Leonese,wiktionary,https://en.wiktionary.org/wiki/Category:Old_Leonese_language,,,,,"[""la-vul"",""roa-pro""]",[],Old Leonese is a Romance language of the Iberian Peninsula. It was historically spoken in the Kingdom of León during the medieval period and is considered an early form of the regional Leonese linguistic tradition. It belongs to the broader family of Romance languages of medieval Iberia.,[],missing,,,{}
019e8879-2c68-723a-b608-d3ef692eba68,roa-ona,Old Navarro-Aragonese,wiktionary,https://en.wiktionary.org/wiki/Category:Old_Navarro-Aragonese_language,,,,,"[""la-vul"",""roa-pro""]",[],"Old Navarro-Aragonese denotes an historical stage of the Navarro-Aragonese language. It is documented as an older form rather than a living variety, indicating a historical period prior to later Navarro-Aragonese developments. The entry classifies it within the Navarro-Aragonese linguistic lineage, without providing precise regional or chronological details.",[],missing,,,{}
019e8879-2c94-7864-bef6-e6b1c0e3693d,roa-opt,Old Galician-Portuguese,wiktionary,https://en.wiktionary.org/wiki/Category:Old_Galician-Portuguese_language,,,,,"[""la-vul"",""roa-pro""]",[],"Old Galician-Portuguese is a medieval Iberian Romance language, historical stage of Galician and Portuguese. It belongs to the West Ibero-Romance branch of Indo-European and was spoken in Galicia and northern Portugal from around the 9th to 14th centuries.",[],missing,,,{}
019e8879-2cc4-74b9-bdca-dda0d19aa913,roa-poi,Poitevin-Saintongeais,wiktionary,https://en.wiktionary.org/wiki/Category:Poitevin-Saintongeais_language,,,,,"[""la-vul"",""roa-pro""]",[],"Poitevin-Saintongeais is a language categorized as Poitevin-Saintongeais language. It is a Romance language and is described in relation to the Poitevin-Saintongeais category, reflecting its place within the broader Western European language family and its historical attestation in a western French region.",[],missing,,,{}
019e8879-2cf5-782b-b2fe-83ae2094aec8,roa-pro,Proto-Romance,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Proto-Romance_by_language,Q3408029,,,,"[""la-vul""]",[],"Proto-Romance is the reconstructed common ancestor of the Romance languages within the Indo-European family. It is not directly attested but inferred through comparative study of descendants such as Italian, Spanish, French, Portuguese, and Romanian, tracing the evolution from Latin into the diverse Romance languages.",[],missing,,,{}
019e8879-2d25-7ac0-9257-3e40bbe58994,roa-tar,Tarantino,wiktionary,https://en.wiktionary.org/wiki/Category:Tarantino_language,,,,,"[""la-vul"",""roa-pro""]",[],"Tarantino is a Romance language variety spoken in Taranto and surrounding areas in southern Italy. It belongs to the Italo-Dalmatian branch of the Romance languages, descended from Latin; the entry characterizes it as a regional language variety rather than a separate, standardized national language.",[],missing,,,{}
019e8879-2d55-71bf-bd42-b9e5d7e82eb4,rol,Romblomanon,wiktionary,https://en.wiktionary.org/wiki/Category:Romblomanon_language,Q13202,phi,Philippine,poz,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn""]",Romblomanon is an Austronesian language spoken in the Romblon province of the Philippines. It belongs to the Malayo-Polynesian branch and is generally categorized within the Central Philippine group.,[],missing,,,{}
019e8879-2d8b-78e8-93f6-54a514e0d1c0,rom,Romani,wiktionary,https://en.wiktionary.org/wiki/Category:Romani_language,Q13201,inc-rom,Romani,inc-wes,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-agu""]","[""Latn"",""Cyrl""]","Romani is an Indo-European, Indo-Arian language spoken by Romani communities across Europe. It forms its own branch within Indo-Arian and has numerous dialects reflecting regional contact. The language is historically linked to the migrations of Romani groups into Europe, with attested development from medieval to modern times and continued use in diverse communities.",[],missing,,,{}
019e8879-2dbd-73ff-b615-f25bb79222ca,roo,Rotokas,wiktionary,https://en.wiktionary.org/wiki/Category:Rotokas_language,Q13203,paa-nbo,North Bougainville,,[],"[""Latn""]","Rotokas is a human language categorized under the Rotokas language in a linguistic reference. It includes lexical entries and morphological data used to study etymology and word formation, organized to support comparison with related forms and reconstruction efforts where applicable.",[],missing,,,{}
019e8879-2df0-7668-a127-acc5bcbe884f,rop,Australian Kriol,wiktionary,https://en.wiktionary.org/wiki/Category:Australian_Kriol_language,Q35671,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang"",""enm"",""en-ear"",""en""]","[""Latn""]",Australian Kriol is a language in northern Australia associated with the Australian Kriol language family. It is part of the region’s linguistic landscape and is categorized within Australian Kriol languages in reference works.,[],missing,,,{}
019e8879-2e24-7e8e-b744-a7d86397cae1,rsk,Pannonian Rusyn,wiktionary,https://en.wiktionary.org/wiki/Category:Pannonian_Rusyn_language,Q35660,zlw,West Slavic,sla,"[""zlw-osk""]","[""Cyrl""]",Pannonian Rusyn is a Rusyn language variety. It falls under the Rusyn language family in the classification used for linguistic and etymological work. The entry identifies Pannonian Rusyn as a distinct member within Rusyn languages for cataloging vocabulary and related linguistic forms.,[],missing,,,{}
019e8879-2e59-7dd5-881c-184e38ddbe55,rtm,Rotuman,wiktionary,https://en.wiktionary.org/wiki/Category:Rotuman_language,Q36754,poz-pcc,Central Pacific,poz-occ,"[""map-pro"",""poz-pro"",""poz-cet-pro"",""pqe-pro"",""poz-oce-pro""]","[""Latn""]",Rotuman is an Austronesian language of the Oceanic branch spoken on Rotuma island and associated with the Rotuman people. It is classified within the broader Austronesian language family and is documented as part of an Oceanic sub-branch in comparative language resources.,[],missing,,,{}
019e8879-2e90-769d-98da-35c909b53665,ru,Russian,wiktionary,https://en.wiktionary.org/wiki/Category:Russian_language,Q7737,zle,East Slavic,sla,"[""ine-pro"",""ine-bsl-pro"",""sla-pro"",""orv"",""zle-mru""]","[""Cyrl"",""Brai""]","Russian is an East Slavic language of the Indo-European family. It is primarily spoken in Russia and surrounding regions, with a rich literary tradition and Cyrillic orthography. It develops through medieval and modern periods, with standardized grammar and extensive inflection.",[],missing,,,{}
019e8879-2ec1-77d8-8ec0-2f18d4511307,rue,Carpathian Rusyn,wiktionary,https://en.wiktionary.org/wiki/Category:Carpathian_Rusyn_language,Q26245,zle,East Slavic,sla,"[""zle-ort""]","[""Cyrl""]",Carpathian Rusyn is a Rusyn language spoken in the Carpathian region of Central Europe. It belongs to the East Slavic branch of the Slavic language family and historically forms a regional variety with distinct vocabulary and orthographic traditions developed among Carpathian communities.,[],missing,,,{}
019e8879-2ef7-7500-9502-605d8eebd3e1,ruo,Istro-Romanian,wiktionary,https://en.wiktionary.org/wiki/Category:Istro-Romanian_language,Q33622,roa-eas,Eastern Romance,roa,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]","[""Latn""]",Istro-Romanian is a Romance language in the Eastern Romance branch spoken by Istro-Romanians in the Istria region of Croatia. It has historical roots in the area and is one of the regional varieties within the Romance language family.,[],missing,,,{}
019e8879-2f28-7be0-845b-11b35fe32aef,rup,Aromanian,wiktionary,https://en.wiktionary.org/wiki/Category:Aromanian_language,Q29316,roa-eas,Eastern Romance,roa,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]","[""Latn"",""Polyt""]","Aromanian is a Romance language in the Eastern Romance subgroup. It is associated with Aromanian-speaking communities in the Balkans, reflecting its place within the broader Romance languages and the Indo-European language family. It is a naturally occurring language spoken by communities across the Balkans.",[],missing,,,{}
019e8879-2f5c-7813-89f5-9c6b51f8f0b7,ruq,Megleno-Romanian,wiktionary,https://en.wiktionary.org/wiki/Category:Megleno-Romanian_language,Q13358,roa-eas,Eastern Romance,roa,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]","[""Latn""]","Megleno-Romanian is a Romance language in the Eastern Romance branch, spoken by Megleno-Romanians in the Balkans, particularly in areas of Greece and North Macedonia. It is closely related to Romanian and other Eastern Romance languages, with historical development in the region.",[],missing,,,{}
019e8879-2f90-7a36-bb3f-11a7594d2e12,rw,Rwanda-Rundi,wiktionary,https://en.wiktionary.org/wiki/Category:Rwanda-Rundi_language,Q3217514,bnt-glb,Great Lakes Bantu,bnt-bne,"[""bnt-pro""]","[""Latn""]","Rwanda-Rundi is a living Bantu language of the Niger-Congo family. It is spoken in Rwanda and Burundi and includes prominent varieties such as Kinyarwanda and Kirundi, used for daily communication in the region. It belongs to the Rwanda-Rundi subgroup within Bantu.",[],missing,,,{}
019e8879-2fc8-792d-b05b-909904ebcf14,ryu,Okinawan,wiktionary,https://en.wiktionary.org/wiki/Category:Okinawan_language,Q34233,jpx-nry,Northern Ryukyuan,jpx-ryu,"[""jpx-pro"",""jpx-ryu-pro""]","[""Jpan""]","Okinawan is a Ryukyuan language in the Japonic language family, spoken on Okinawa Island and nearby Ryukyu Islands in Japan. It forms part of the historical continuum of Japonic languages and has distinct vocabulary and phonology compared with standard Japanese.",[],missing,,,{}
019e8879-2ffc-7e54-81f2-3b27fde8f0cd,sa,Sanskrit,wiktionary,https://en.wiktionary.org/wiki/Category:Sanskrit_language,Q11059,inc,Indo-Aryan,iir,"[""ine-pro"",""iir-pro"",""inc-pro""]","[""as-Beng"",""Bali"",""Beng"",""Bhks"",""Brah"",""Mymr"",""xwo-Mong"",""Deva"",""Gujr"",""Guru"",""Gran"",""Hani"",""Java"",""Kthi"",""Knda"",""Kawi"",""Khar"",""Khmr"",""Laoo"",""Mlym"",""mnc-Mong"",""Marc"",""Modi"",""Mong"",""Nand"",""Newa"",""Orya"",""Phag"",""Ranj"",""Saur"",""Shrd"",""Sidd"",""Sinh"",""Soyo"",""Lana"",""Takr"",""Taml"",""Tang"",""Telu"",""Thai"",""Tibt"",""Tutg"",""Tirh"",""Zanb""]",Sanskrit is an Indo-Aryan language of the Indo-European family used in the Indian subcontinent. It has a long classical literary tradition dating to ancient India and remains a reference for traditional scholarship and liturgical use.,[],missing,,,{}
019e8879-3031-72aa-8ecb-d91bd50ef97c,sa-ved,Vedic Sanskrit,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Vedic_Sanskrit_by_language,,,,,[],[],"Vedic Sanskrit is the ancient stage of the Sanskrit language, belonging to the Indo-Aryan branch of the Indo-European family. It was used in the Indian subcontinent during the second to first millennium BCE, and its vocabulary spread through later languages, yielding terms in various languages.",[],missing,,,{}
019e8879-3061-7c8f-9e2a-bc345c945a44,sah,Yakut,wiktionary,https://en.wiktionary.org/wiki/Category:Yakut_language,Q34299,trk-nsb,North Siberian Turkic,trk-sib,"[""trk-pro"",""trk-cmn-pro""]","[""Cyrl""]","Yakut is a Turkic language of the Turkic language family spoken in Siberia, particularly in the Sakha Republic of Russia. It has long-standing regional use among the Yakut people and is attested from historical periods; it remains a living language in regional contexts.",[],missing,,,{}
019e8879-3093-717a-a984-36a4e3e47fcb,sai-car-pro,Proto-Cariban,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Cariban_language,,,,,[],[],Proto-Cariban is the reconstructed ancestor of the Cariban language family. It is not directly attested and is inferred from the comparative study of Cariban languages; it provides a framework for understanding their historical relationships and linguistic changes.,[],missing,,,{}
019e8879-30c1-73ca-8c38-6a1befabf20a,sai-cer-pro,Proto-Cerrado,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Cerrado_language,,,,,"[""sai-jee-pro""]",[],"Proto-Cerrado is a reconstructed ancestor of the Cerrado language family, established by comparative evidence from its descendant languages. It is not directly attested in any written sources; reconstruction relies on systematic sound correspondences and lexical similarities among later Cerrado languages.",[],missing,,,{}
019e8879-30ee-736f-93e9-ca2181e67b06,sai-chn,Chaná,wiktionary,https://en.wiktionary.org/wiki/Category:Chan%C3%A1_language,,,,,[],[],"Chaná is a language. The available listing identifies it under the Chaná language category but provides no further details on its linguistic family, geographic region, status, or historical period. Information about its classification or historical context is not attested beyond its identification as a language name within the Chaná category.",[],missing,,,{}
019e8879-311e-7531-be96-f265479d04be,sai-jee-pro,Proto-Jê,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-J%C3%AA_language,,,,,[],[],"Proto-Jê is a reconstructed proto-language and the common ancestor of the Jê language family in South America, especially in Brazil. It is not directly attested and is inferred from comparisons of descendant Jê languages, dating to prehistoric times.",[],missing,,,{}
019e8879-314d-7dca-9043-4f614b585569,sai-yao,Yao (South America),wiktionary,https://en.wiktionary.org/wiki/Category:Yao_(South_America)_language,,,,,[],[],"Yao (South America) is a language identified within the Yao (South America) language category in South America. The available category description provides limited details about its status, classification, or speakers, and the label serves as a regional linguistic identifier rather than a fully described language profile.",[],missing,,,{}
019e8879-3179-7b4c-b912-821ba677a121,saj,Sahu,wiktionary,https://en.wiktionary.org/wiki/Category:Sahu_language,Q7399757,paa-sah,Sahu,paa-nnh,"[""paa-nha-pro""]","[""Latn""]","Sahu is the name of a language identified in a linguistic category. The available material presents it as a language entry grouped under the Sahu language category, without additional details on its status, genetic family, region, or historical period.",[],missing,,,{}
019e8879-31aa-7d1e-8a69-c4371a5674ff,sas,Sasak,wiktionary,https://en.wiktionary.org/wiki/Category:Sasak_language,Q1294047,poz-bss,Bali-Sasak-Sumbawa,poz-msa,"[""map-pro"",""poz-pro"",""poz-msa-pro""]","[""Latn"",""Bali"",""Java""]","Sasak is a language represented in lexical and etymological materials categorized as Sasak language. It serves as a subject for linguistic reference, with entries that document word forms, meanings, and etymologies used in comparative and historical studies.",[],missing,,,{}
019e8879-31d9-741a-879f-032eb4159c7f,sat,Santali,wiktionary,https://en.wiktionary.org/wiki/Category:Santali_language,Q33965,mun,Munda,aav,"[""aav-pro"",""mun-pro""]","[""Olck""]","Santali is a language that appears in a category dedicated to Santali language, used to organize related lexemes and linguistic material. The entry supports etymology work by linking root forms and related terms within the Santali language corpus.",[],missing,,,{}
019e8879-3209-7020-8f23-114bf2d034ea,saz,Saurashtra,wiktionary,https://en.wiktionary.org/wiki/Category:Saurashtra_language,Q13292,inc-wes,Western Indo-Aryan,inc,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ogu""]","[""Saur"",""Latn"",""Taml"",""Deva""]","Saurashtra is an Indo-Aryan language spoken in the Saurashtra region of Gujarat, India. It is a regional language with historical roots in western India, used by local communities along the Kathiawar coast and inland areas. The variation across localities reflects its long-standing regional identity and everyday communicative function.",[],missing,,,{}
019e8879-3237-73d4-95f4-4a2e8f639552,sbv,Sabine,wiktionary,https://en.wiktionary.org/wiki/Category:Sabine_language,Q65455885,itc-sbl,Osco-Umbrian,itc,"[""ine-pro"",""itc-pro""]","[""Latn""]",Sabine is an extinct Italic language of the Sabines who lived in ancient central Italy. It is part of the Italic language family and provides insight into the linguistic landscape of antiquity in that region.,[],missing,,,{}
019e8879-3265-71c0-a7fc-88126c30d122,sc,Sardinian,wiktionary,https://en.wiktionary.org/wiki/Category:Sardinian_language,Q33976,roa-sou,Southern Romance,roa,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""sc-old""]","[""Latn""]","Sardinian is a Romance language spoken on the island of Sardinia, part of Italy. It forms its own branch within the Romance family and has developed regional varieties that reflect long-standing linguistic distinctiveness on the island.",[],missing,,,{}
019e8879-3293-7e4d-87e6-89cc8289abec,sc-old,Old Sardinian,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Old_Sardinian_by_language,,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]",[],"Old Sardinian is a historical form of the Sardinian language. The term appears in a category documenting words in various languages that are derived from Old Sardinian, indicating its role as a source for etymologies in multiple linguistic traditions.",[],missing,,,{}
